CASE_ID,ACCIDENT_YEAR,PROC_DATE,JURIS,COLLISION_DATE,COLLISION_TIME,OFFICER_ID,REPORTING_DISTRICT,DAY_OF_WEEK,CHP_SHIFT,POPULATION,CNTY_CITY_LOC,SPECIAL_COND,BEAT_TYPE,CHP_BEAT_TYPE,CITY_DIVISION_LAPD,CHP_BEAT_CLASS,BEAT_NUMBER,PRIMARY_RD,SECONDARY_RD,DISTANCE,DIRECTION,INTERSECTION,WEATHER_1,WEATHER_2,STATE_HWY_IND,CALTRANS_COUNTY,CALTRANS_DISTRICT,STATE_ROUTE,ROUTE_SUFFIX,POSTMILE_PREFIX,POSTMILE,LOCATION_TYPE,RAMP_INTERSECTION,SIDE_OF_HWY,TOW_AWAY,COLLISION_SEVERITY,NUMBER_KILLED,NUMBER_INJURED,PARTY_COUNT,PRIMARY_COLL_FACTOR,PCF_CODE_OF_VIOL,PCF_VIOL_CATEGORY,PCF_VIOLATION,PCF_VIOL_SUBSECTION,HIT_AND_RUN,TYPE_OF_COLLISION,MVIW,PED_ACTION,ROAD_SURFACE,ROAD_COND_1,ROAD_COND_2,LIGHTING,CONTROL_DEVICE,CHP_ROAD_TYPE,PEDESTRIAN_ACCIDENT,BICYCLE_ACCIDENT,MOTORCYCLE_ACCIDENT,TRUCK_ACCIDENT,NOT_PRIVATE_PROPERTY,ALCOHOL_INVOLVED,STWD_VEHTYPE_AT_FAULT,CHP_VEHTYPE_AT_FAULT,COUNT_SEVERE_INJ,COUNT_VISIBLE_INJ,COUNT_COMPLAINT_PAIN,COUNT_PED_KILLED,COUNT_PED_INJURED,COUNT_BICYCLIST_KILLED,COUNT_BICYCLIST_INJURED,COUNT_MC_KILLED,COUNT_MC_INJURED,PRIMARY_RAMP,SECONDARY_RAMP,LATITUDE,LONGITUDE,COUNTY,CITY,POINT_X,POINT_Y
82401805,2024,2024-05-30,1925,2024-05-18,"927 ",30317,,6,5,6,1925,0,0,0,,0,002,BROADWAY,"ORANGE STREET",0.00,,Y,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,12,21453,A,N,D,C,A,A,H,-,A,A,0,,,,,Y,,-,"- ",0,1,0,0,0,0,0,0,0,"- ","- ",34.146469116210938,-118.25636291503906,"LOS ANGELES",GLENDALE,-118.25637054443359,34.146430969238281
82402800,2024,2024-05-31,1925,2024-05-15,1106,28595,,3,5,6,1925,0,0,0,,0,003,"COLORADO STREET","GLENDALE AVENUE",0.00,,Y,A,-,N,,,,,,,,,,Y,4,0,1,1,C,-,18,,,N,E,I,A,A,H,-,A,A,0,,,,,Y,,-,"- ",0,0,1,0,0,0,0,0,0,"- ","- ",34.142650604248047,-118.24932098388672,"LOS ANGELES",GLENDALE,-118.24927520751953,34.142662048339844
82402801,2024,2024-05-31,1925,2024-05-16,1327,21089,,4,5,6,1925,0,0,0,,0,005,"PARK PLACE","VERDUGO BOULEVARD",250.00,N,N,A,-,N,,,,,,,,,,Y,4,0,1,3,A,-,09,21804,A,N,D,C,A,A,H,-,A,D,0,,,,,Y,,A,01,0,0,1,0,0,0,0,0,0,"- ","- ",,,"LOS ANGELES",GLENDALE,-118.22336578369141,34.205417633056641
82402804,2024,2024-05-31,1925,2024-05-20,"808 ",21089,,1,5,6,1925,0,0,0,,0,005,"PENNSYLVANIA AVENUE","COMMUNITY AVENUE (N)",0.00,,Y,C,-,N,,,,,,,,,,N,4,0,2,3,A,-,03,22350,,N,C,C,A,B,H,-,A,D,0,,,,,Y,,D,22,0,0,2,0,0,0,0,0,0,"- ","- ",,,"LOS ANGELES",GLENDALE,-118.24867248535156,34.227394104003906
82402805,2024,2024-05-31,1925,2024-05-20,"909 ",28418,,1,5,6,1925,0,0,0,,0,003,"COLORADO STREET","WING STREET",0.00,,Y,B,-,N,,,,,,,,,,N,4,0,1,2,A,-,10,21950,A,N,G,B,B,A,H,-,A,D,0,Y,,,,Y,,A,01,0,0,1,0,1,0,0,0,0,"- ","- ",34.142509460449219,-118.23847198486328,"LOS ANGELES",GLENDALE,-118.23843383789062,34.142662048339844
82403631,2024,2024-06-03,1925,2024-05-18,"306 ",28953,,6,5,6,1925,0,0,0,,0,001,"FAIRMONT AVENUE","SAN FERNANDO ROAD",150.00,E,N,A,-,N,,,,,,,,,,Y,3,0,1,1,A,-,08,22107,,N,E,J,A,A,H,-,C,A,0,,,,,Y,,A,01,0,1,0,0,0,0,0,0,0,"- ","- ",34.154640197753906,-118.27594757080078,"LOS ANGELES",GLENDALE,-118.27555084228516,34.154872894287109
82403632,2024,2024-06-03,1925,2024-05-18,1837,29326,,6,5,6,1925,0,0,0,,0,001,"ARDEN AVENUE","CENTRAL AVENUE",0.00,,Y,A,-,N,,,,,,,,,,Y,4,0,2,2,A,-,12,21453,A,N,D,C,A,A,H,-,A,D,0,,,,,Y,,A,07,0,0,2,0,0,0,0,0,0,"- ","- ",,,"LOS ANGELES",GLENDALE,-118.25804901123047,34.158500671386719
82403633,2024,2024-06-03,1925,2024-05-19,1552,21090,,7,5,6,1925,0,0,0,,0,005,"BROADVIEW DRIVE","VERDUGO ROAD",0.00,,Y,A,-,N,,,,,,,,,,Y,3,0,2,2,A,-,12,21453,A,N,D,C,A,A,H,-,A,A,0,,,,,Y,,A,07,0,1,1,0,0,0,0,0,0,"- ","- ",34.203689575195312,-118.22608184814453,"LOS ANGELES",GLENDALE,-118.22606658935547,34.203697204589844
82403634,2024,2024-06-03,1925,2024-05-19,"101 ",23218,,7,5,6,1925,0,0,0,,0,003,"CENTRAL AVENUE","134 FREEWAY ON RAMP",30.00,N,N,A,-,N,,,,,,,,,,Y,3,0,2,2,A,-,09,21801,A,N,D,C,A,A,H,-,C,A,0,,,,,Y,,A,01,0,2,0,0,0,0,0,0,0,"- ","- ",34.134479522705078,-118.25785827636719,"LOS ANGELES",GLENDALE,-118.25473022460938,33.910793304443359
82403635,2024,2024-06-03,1925,2024-05-20,1419,21995,,1,5,6,1925,0,0,0,,0,003,"EULALIA ST","GLENDALE AVE",15.00,W,N,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,10,21950,A,M,G,B,B,A,H,-,A,D,0,Y,,,,Y,,A,07,0,0,1,0,1,0,0,0,0,"- ","- ",,,"LOS ANGELES",GLENDALE,-118.25308990478516,34.126579284667969
82407365,2024,2024-06-06,1925,2024-05-15,"424 ",28091,,3,5,6,1925,0,0,0,,0,003,"WILSON AVENUE","SINCLAIR AVENUE (E)",270.00,E,N,A,-,N,,,,,,,,,,Y,4,0,1,4,A,-,03,22350,,N,B,E,A,A,H,-,C,D,0,,,,,Y,,A,01,0,0,1,0,0,0,0,0,0,"- ","- ",,,"LOS ANGELES",GLENDALE,-118.23155212402344,34.148002624511719
82407366,2024,2024-06-06,1925,2024-05-16,"554 ",28769,,4,5,6,1925,0,0,0,,0,002,"SAN FERNANDO ROAD","SOUTH CURB LINE OF HARVARD",1.00,S,N,A,-,N,,,,,,,,,,Y,3,0,1,1,A,-,01,23152,A,M,E,I,A,A,D,-,C,A,0,,,,,Y,Y,A,01,0,1,0,0,0,0,0,0,0,"- ","- ",,,"LOS ANGELES",GLENDALE,,
82407371,2024,2024-06-06,1925,2024-05-24,1605,29229,,5,5,6,1925,0,0,0,,0,004,"VERDUGO ROAD","GLENOAKS BOULEVARD",72.00,N,N,B,-,N,,,,,,,,,,N,4,0,1,2,A,-,03,22350,,M,C,C,A,B,H,-,A,A,0,,,,,Y,,-,99,0,0,1,0,0,0,0,0,0,"- ","- ",34.157741546630859,-118.237060546875,"LOS ANGELES",GLENDALE,-118.23704528808594,34.157936096191406
82407374,2024,2024-06-06,1925,2024-05-25,1535,22598,,6,5,6,1925,0,0,0,,0,005,"VERDUGO BOULEVARD","PARK PLACE",82.00,E,N,A,-,N,,,,,,,,,,Y,4,0,1,2,A,-,08,22102,,N,D,C,A,A,H,-,A,D,0,,,,,Y,,A,01,0,0,1,0,0,0,0,0,0,"- ","- ",34.204761505126953,-118.22319793701172,"LOS ANGELES",GLENDALE,-118.22290802001953,34.204730987548828
82408419,2024,2024-06-07,1925,2024-05-23,1433,26161,,4,5,6,1925,0,0,0,,0,004,"CANADA BOULEVARD","COLINA DRIVE",0.00,,Y,A,-,N,,,,,,,,,,Y,4,0,1,2,A,-,09,21801,A,N,D,C,A,A,H,-,A,A,0,,,Y,,Y,,C,02,0,0,1,0,0,0,0,0,1,"- ","- ",,,"LOS ANGELES",GLENDALE,-118.22898864746094,34.174404144287109
82408420,2024,2024-06-07,1925,2024-05-26,"825 ",27629,,7,5,6,1925,0,0,0,,0,001,"DRYDEN STREET","CONCORD STREET",300.00,W,N,B,-,N,,,,,,,,,,N,3,0,2,2,A,-,08,22107,,N,C,E,A,A,H,-,A,D,0,,,,,Y,,A,01,0,1,1,0,0,0,0,0,0,"- ","- ",34.160930633544922,-118.27071380615234,"LOS ANGELES",GLENDALE,-118.27170562744141,34.161094665527344
82409484,2024,2024-06-10,1925,2024-05-27,1431,27629,,1,5,6,1925,0,0,0,,0,002,"BRAND BOULEVARD","SANCHEZ DRIVE",10.00,S,N,A,-,N,,,,,,,,,,N,4,0,2,2,A,-,08,22107,,N,B,C,A,A,H,-,A,A,0,,,,,Y,,A,01,0,0,2,0,0,0,0,0,0,"- ","- ",34.155849456787109,-118.25507354736328,"LOS ANGELES",GLENDALE,-118.25514221191406,34.155914306640625
82409485,2024,2024-06-10,1925,2024-05-27,1817,22249,,1,5,6,1925,0,0,0,,0,002,"PACIFIC AVENUE","CALIFORNIA AVENUE",0.00,,Y,A,-,N,,,,,,,,,,Y,4,0,2,2,A,-,12,21453,A,N,D,C,A,A,H,-,A,A,0,,,,,Y,,A,01,0,0,2,0,0,0,0,0,0,"- ","- ",,,"LOS ANGELES",GLENDALE,-118.26454162597656,34.149806976318359
82409651,2024,2024-06-10,1925,2024-05-21,1238,28595,,2,5,6,1925,0,0,0,,0,002,"DORAN STREET","KENILWORTH AVENUE",245.00,W,N,A,-,N,,,,,,,,,,N,3,0,1,3,A,-,08,22107,,N,B,E,A,A,H,-,A,D,0,,,,,Y,,A,01,0,1,0,0,0,0,0,0,0,"- ","- ",34.154029846191406,-118.2667236328125,"LOS ANGELES",GLENDALE,-118.26757049560547,34.154018402099609
82409654,2024,2024-06-10,1925,2024-05-27,1354,26039,,1,5,6,1925,0,0,0,,0,002,"COLORADO STREET","COLUMBUS AVENUE",0.00,,Y,A,-,N,,,,,,,,,,Y,3,0,2,2,A,-,09,21801,A,N,D,C,A,A,H,-,A,A,0,,,,,Y,,D,22,0,1,1,0,0,0,0,0,0,"- ","- ",34.142551422119141,-118.26087951660156,"LOS ANGELES",GLENDALE,-118.26090240478516,34.14251708984375
82409656,2024,2024-06-10,1925,2024-05-27,1814,26039,,1,5,6,1925,0,0,0,,0,002,"CENTRAL AVENUE",BROADWAY,38.00,S,N,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,07,21658,A,N,B,C,A,A,H,-,A,A,0,,,,,Y,,A,01,0,0,1,0,0,0,0,0,0,"- ","- ",34.146728515625,-118.25791931152344,"LOS ANGELES",GLENDALE,,
82409658,2024,2024-06-10,1925,2024-05-28,1000,24810,,2,5,6,1925,0,0,0,,0,002,"COLUMBUS AVENUE","WINDSOR ROAD",0.00,,Y,A,-,N,,,,,,,,,,Y,3,0,1,2,A,-,10,21950,A,F,G,B,B,A,H,-,A,A,0,Y,,,,Y,,-,99,0,1,0,0,1,0,0,0,0,"- ","- ",34.136539459228516,-118.26084899902344,"LOS ANGELES",GLENDALE,-118.26075744628906,34.136531829833984
82409659,2024,2024-06-10,1925,2024-05-28,1443,22249,,2,5,6,1925,0,0,0,,0,002,"BRAND BOULEVARD","AMERICANA WAY",290.00,N,N,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,00,21650,A,N,D,G,A,A,H,-,A,A,0,,Y,,,Y,,-,"- ",0,0,1,0,0,0,1,0,0,"- ","- ",34.144309997558594,-118.25504302978516,"LOS ANGELES",GLENDALE,-118.25507354736328,34.145214080810547
82409880,2024,2024-06-10,1925,2024-05-30,1428,29229,,4,5,6,1925,0,0,0,,0,002,"COLUMBUS AVENUE","OAK STREET",95.00,N,N,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,09,21804,A,N,D,C,A,A,H,-,A,D,0,,,,,Y,,A,01,0,0,1,0,0,0,0,0,0,"- ","- ",34.143390655517578,-118.26084136962891,"LOS ANGELES",GLENDALE,-118.26095581054688,34.143711090087891
82414615,2024,2024-06-14,1925,2024-05-24,2046,27610,,5,5,6,1925,0,0,0,,0,003,"VERDUGO ROAD","MAPLE STREET (N)",0.00,,Y,A,-,N,,,,,,,,,,N,2,0,1,2,A,-,10,21950,A,N,G,B,B,A,H,-,A,A,0,Y,,,,Y,,A,07,1,0,0,0,1,0,0,0,0,"- ","- ",34.139820098876953,-118.23361968994141,"LOS ANGELES",GLENDALE,-118.23358917236328,34.138980865478516
82414616,2024,2024-06-14,1925,2024-05-27,1848,26039,,1,5,6,1925,0,0,0,,0,002,"CENTRAL AVENUE","MILFORD STREET (N)",168.00,N,N,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,17,21235,G,N,G,B,F,A,A,-,A,D,0,Y,,,,Y,,N,60,0,1,0,0,1,0,0,0,0,"- ","- ",34.152778625488281,-118.25794982910156,"LOS ANGELES",GLENDALE,-118.25792694091797,34.153209686279297
82414617,2024,2024-06-14,1925,2024-05-28,"646 ",26039,,2,5,6,1925,0,0,0,,0,002,"HARVARD STREET","BELMONT STREET",0.00,,Y,A,-,N,,,,,,,,,,N,4,0,3,2,A,-,08,22107,,M,B,C,A,A,H,-,A,D,0,,,,,Y,Y,A,01,0,0,3,0,0,0,0,0,0,"- ","- ",34.144451141357422,-118.24310302734375,"LOS ANGELES",GLENDALE,-118.24307250976562,34.144451141357422
82415333,2024,2024-06-17,1925,2024-05-28,1549,28595,,2,5,6,1925,0,0,0,,0,001,"GLENOAKS BOULEVARD","LOUISE STREET",345.00,W,N,-,-,N,,,,,,,,,,Y,4,0,1,2,A,-,09,21804,A,N,D,C,A,A,H,-,A,D,0,,,,,Y,,A,01,0,0,1,0,0,0,0,0,0,"- ","- ",,,"LOS ANGELES",GLENDALE,-118.25372314453125,34.158740997314453
82415335,2024,2024-06-17,1925,2024-06-02,1245,21055,,7,5,6,1925,0,0,0,,0,003,"CHEVY CHASE DRIVE","BOYNTON STREET",610.00,E,N,B,-,N,,,,,,,,,,Y,4,0,2,2,A,-,08,22102,,N,D,C,A,A,H,-,A,D,0,,,,,Y,,A,01,0,0,2,0,0,0,0,0,0,"- ","- ",34.133678436279297,-118.24906158447266,"LOS ANGELES",GLENDALE,-118.24708557128906,34.133796691894531
82415336,2024,2024-06-17,1925,2024-06-02,1450,21055,,7,5,6,1925,0,0,0,,0,004,"BRAND BOULEVARD","STOCKER STREET",250.00,N,N,B,-,N,,,,,,,,,,N,3,0,1,2,A,-,17,21208,A,N,B,G,A,A,H,-,A,D,0,,Y,,,Y,,L,04,0,1,0,0,0,0,1,0,0,"- ","- ",34.163658142089844,-118.25507354736328,"LOS ANGELES",GLENDALE,-118.25506591796875,34.164394378662109
82415337,2024,2024-06-17,1925,2024-06-02,1536,21055,,7,5,6,1925,0,0,0,,0,003,"CHEVY CHASE DRIVE","HARVARD STREET",0.00,,Y,A,-,N,,,,,,,,,,N,4,0,1,4,A,-,12,21453,A,N,D,C,A,A,H,-,A,A,0,,,,,Y,,A,01,0,0,1,0,0,0,0,0,0,"- ","- ",,,"LOS ANGELES",GLENDALE,-118.23961639404297,34.144435882568359
82415341,2024,2024-06-17,1925,2024-06-03,2026,28418,,1,5,6,1925,0,0,0,,0,002,"SAN FERNANDO ROAD",BROADWAY,250.00,N,N,A,-,N,,,,,,,,,,Y,2,0,1,1,A,-,03,22350,,N,E,I,A,A,D,-,C,D,0,,,Y,,Y,,C,02,1,0,0,0,0,0,0,0,1,"- ","- ",34.146678924560547,-118.27181243896484,"LOS ANGELES",GLENDALE,-118.27215576171875,34.147407531738281
82415569,2024,2024-06-17,1925,2024-05-30,1338,26161,,4,5,6,1925,0,0,0,,0,001,"SONORA AVENUE","RANDALL STREET",0.00,,Y,A,-,N,,,,,,,,,,N,4,0,2,2,A,-,09,21802,A,N,D,C,A,A,H,-,A,A,0,,,,,Y,,A,07,0,0,2,0,0,0,0,0,0,"- ","- ",,,"LOS ANGELES",GLENDALE,-118.29509735107422,34.159500122070312
82415768,2024,2024-06-17,1925,2024-06-03,1457,26039,,1,5,6,1925,0,0,0,,0,003,"BRAND BOULEVARD",BROADWAY,336.00,N,N,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,03,22350,,N,C,C,A,A,H,-,A,A,0,,,,,Y,,A,01,0,0,1,0,0,0,0,0,0,"- ","- ",34.146308898925781,-118.25501251220703,"LOS ANGELES",GLENDALE,,
82415769,2024,2024-06-17,1925,2024-06-04,1059,27629,,2,5,6,1925,0,0,0,,0,004,"GLENDALE AVENUE","MONTEREY ROAD",50.00,N,N,A,-,N,,,,,,,,,,N,4,0,3,2,A,-,12,21453,A,N,D,C,A,A,H,-,A,A,0,,,,,Y,,A,01,0,0,3,0,0,0,0,0,0,"- ","- ",,,"LOS ANGELES",GLENDALE,-118.24187469482422,34.156322479248047
82415771,2024,2024-06-17,1925,2024-06-05,1333,21089,,3,5,6,1925,0,0,0,,0,001,"HIGHLAND AVENUE","GLENOAKS BOULEVARD",0.00,,Y,A,-,N,,,,,,,,,,Y,4,0,2,2,A,-,09,21801,A,N,A,C,A,A,H,-,A,A,0,,,,,Y,,A,01,0,0,2,0,0,0,0,0,0,"- ","- ",,,"LOS ANGELES",GLENDALE,-118.27486419677734,34.160778045654297
82420820,2024,2024-06-24,1925,2024-06-04,1624,21055,,2,5,6,1925,0,0,0,,0,001,"GRANDVIEW AVENUE","GLENOAKS BOULEVARD",0.00,,Y,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,09,21801,A,N,D,C,A,A,H,-,A,A,0,,,Y,,Y,,A,01,0,1,0,0,0,0,0,0,1,"- ","- ",,,"LOS ANGELES",GLENDALE,-118.28138732910156,34.164970397949219
82420821,2024,2024-06-24,1925,2024-06-06,"307 ",26050,,4,5,6,1925,0,0,0,,0,004,"MOUNT CARMEL DRIVE","HOLLY DRIVE",90.00,N,N,A,-,N,,,,,,,,,,Y,4,0,1,3,A,-,08,22107,,N,C,E,A,A,H,-,C,A,0,,,,,Y,,A,07,0,0,1,0,0,0,0,0,0,"- ","- ",,,"LOS ANGELES",GLENDALE,-118.22480010986328,34.150135040283203
82420822,2024,2024-06-24,1925,2024-06-07,1110,21089,,5,5,6,1925,0,0,0,,0,002,"PACIFIC AVENUE","LEXINGTON DRIVE",0.00,,Y,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,12,21453,A,N,D,C,A,A,H,-,A,A,0,,,,,Y,,A,01,0,0,1,0,0,0,0,0,0,"- ","- ",,,"LOS ANGELES",GLENDALE,-118.26454925537109,34.151599884033203
82420823,2024,2024-06-24,1925,2024-06-10,1711,27629,,1,5,6,1925,0,0,0,,0,003,"LOUISE STREET","COLORADO ST",15.00,N,N,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,11,21954,A,F,G,B,E,A,H,-,A,A,0,Y,,,,Y,Y,N,60,0,0,1,0,1,0,0,0,0,"- ","- ",,,"LOS ANGELES",GLENDALE,-118.25260162353516,34.142642974853516
82421050,2024,2024-06-24,1925,2024-05-31,2004,22783,,5,5,6,1925,0,0,0,,0,002,"COLORADO STREET","GALLERIA WAY",0.00,,Y,A,-,N,,,,,,,,,,Y,4,0,2,2,A,-,09,21801,A,N,D,C,A,A,H,-,A,A,0,,,Y,,Y,,A,01,0,0,2,0,0,0,0,0,2,"- ","- ",34.142559051513672,-118.25920104980469,"LOS ANGELES",GLENDALE,-118.25917053222656,34.142551422119141
82421346,2024,2024-06-24,1925,2024-06-11,1857,21055,,2,5,6,1925,0,0,0,,0,001,"RIVERSIDE DRIVE","RANCHO AVENUE (W)",0.00,,Y,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,05,21650,,N,D,G,A,A,H,-,A,D,0,,Y,,,Y,,L,04,0,1,0,0,0,0,1,0,0,"- ","- ",34.159290313720703,-118.30214691162109,"LOS ANGELES",GLENDALE,-118.29792785644531,34.158618927001953
82425674,2024,2024-06-28,1925,2024-06-13,"839 ",21055,,4,5,6,1925,0,0,0,,0,001,"SAN FERNANDO ROAD","WESTERN AVENUE",0.00,,Y,B,-,N,,,,,,,,,,N,3,0,1,2,A,-,08,22107,,N,D,G,A,A,H,-,A,A,0,,Y,,,Y,,A,01,0,1,0,0,0,0,1,0,0,"- ","- ",,,"LOS ANGELES",GLENDALE,-118.29218292236328,34.168788909912109
82425676,2024,2024-06-28,1925,2024-06-13,1758,29229,,4,5,6,1925,0,0,0,,0,002,"COLORADO STREET","KENILWORTH AVENUE",116.00,E,N,A,-,N,,,,,,,,,,N,4,0,4,2,A,-,08,22107,,N,B,C,A,A,H,-,A,A,0,,,,,Y,,A,01,0,0,4,0,0,0,0,0,0,"- ","- ",,,"LOS ANGELES",GLENDALE,-118.26711273193359,34.142360687255859
82425678,2024,2024-06-28,1925,2024-06-13,1712,21370,,4,5,6,1925,0,0,0,,0,002,"COLUMBUS AVENUE","LOMITA AVENUE",0.00,,Y,A,-,N,,,,,,,,,,N,2,0,1,2,A,-,01,23152,F,N,G,B,D,A,H,-,A,D,0,Y,,,,Y,,A,01,1,0,0,0,1,0,0,0,0,"- ","- ",34.139930725097656,-118.26081085205078,"LOS ANGELES",GLENDALE,-118.26085662841797,34.139934539794922
82425685,2024,2024-06-28,1925,2024-06-17,"736 ",30156,,1,5,6,1925,0,0,0,,0,003,"WILSON AVENUE","VERDUGO ROAD",0.00,,Y,A,-,N,,,,,,,,,,Y,4,0,2,2,A,-,12,21453,A,N,D,C,A,A,H,-,A,A,0,,,,,Y,,A,01,0,0,2,0,0,0,0,0,0,"- ","- ",,,"LOS ANGELES",GLENDALE,-118.23555755615234,34.148059844970703
82426507,2024,2024-07-01,1925,2024-06-18,1004,30156,,2,5,6,1925,0,0,0,,0,003,"CHEVY CHASE DRIVE","BOYNTON STREET",478.00,E,N,B,-,N,,,,,,,,,,Y,2,0,1,3,A,-,09,21804,A,N,D,C,A,A,H,-,A,D,0,,,,,Y,,A,07,1,0,0,0,0,0,0,0,0,"- ","- ",34.133678436279297,-118.24906158447266,"LOS ANGELES",GLENDALE,-118.24751281738281,34.133747100830078
82426770,2024,2024-07-01,1925,2024-06-14,2229,22783,,5,5,6,1925,0,0,0,,0,001,"GLENOAKS BOULEVARD","GRAYNOLD AVENUE",49.00,E,N,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,11,21954,A,N,G,B,D,A,H,-,C,D,0,Y,,,,Y,,N,60,0,1,0,0,1,0,0,0,0,"- ","- ",34.1627197265625,-118.27822875976562,"LOS ANGELES",GLENDALE,-118.27817535400391,34.162612915039062
82426771,2024,2024-07-01,1925,2024-06-15,1600,29285,,6,5,6,1925,0,0,0,,0,003,"VERDUGO ROAD","ORANGE GROVE AVENUE",30.00,S,N,A,-,N,,,,,,,,,,N,3,0,2,2,A,-,09,21804,A,N,B,C,A,A,H,-,A,D,0,,,,,Y,,I,11,0,2,0,0,0,0,0,0,0,"- ","- ",34.143558502197266,-118.23432922363281,"LOS ANGELES",GLENDALE,-118.23426818847656,34.143508911132812
82426980,2024,2024-07-01,1925,2024-06-14,1814,25163,,5,5,6,1925,0,0,0,,0,003,"HARVARD STREET","CHEVY CHASE DRIVE",240.00,E,N,A,-,N,,,,,,,,,,N,4,0,2,2,D,-,00,,,N,C,C,A,A,H,-,A,D,0,,,,,Y,,-,"- ",0,0,2,0,0,0,0,0,0,"- ","- ",34.144428253173828,-118.23963928222656,"LOS ANGELES",GLENDALE,-118.23883056640625,34.144428253173828
82428090,2024,2024-07-02,1925,2024-06-13,1846,26160,,4,5,6,1925,0,0,0,,0,,"HIGHLAND AVENUE","OLMSTED DRIVE",229.00,N,N,A,-,N,,,,,,,,,,Y,3,0,1,4,A,-,01,23152,A,N,A,E,A,A,H,-,A,D,0,,,,,Y,Y,A,01,0,1,0,0,0,0,0,0,0,"- ","- ",34.168491363525391,-118.27300262451172,"LOS ANGELES",GLENDALE,-118.27288055419922,34.169189453125
82428092,2024,2024-07-02,1925,2024-06-15,1947,28823,,6,5,6,1925,0,0,0,,0,002,"CENTRAL AVENUE","134 FREEWAY",0.00,,Y,A,-,N,,,,,,,,,,Y,3,0,1,2,A,-,08,22101,D,N,-,C,A,A,H,-,A,A,0,,,,,Y,,-,"- ",0,1,0,0,0,0,0,0,0,"- ","- ",,,"LOS ANGELES",GLENDALE,-118.25473022460938,33.910713195800781
82428099,2024,2024-07-02,1925,2024-06-20,1631,29229,,4,5,6,1925,0,0,0,,0,002,"CALIFORNIA AVENUE","CENTRAL AVENUE",102.00,E,N,A,-,N,,,,,,,,,,N,4,0,3,2,A,-,03,22350,,M,C,C,A,A,H,-,A,A,0,,,,,Y,,A,01,0,0,3,0,0,0,0,0,0,"- ","- ",34.149871826171875,-118.25791168212891,"LOS ANGELES",GLENDALE,-118.25757598876953,34.149929046630859
82429474,2024,2024-07-03,1925,2024-06-14,1825,29788,,5,5,6,1925,0,0,0,,0,002,"COLUMBUS AVENUE","RIVERDALE DRIVE",0.00,,Y,A,-,N,,,,,,,,,,Y,4,0,1,2,A,-,08,22107,,N,C,C,A,A,H,-,A,A,0,,,,,Y,,A,01,0,0,1,0,0,0,0,0,0,"- ","- ",,,"LOS ANGELES",GLENDALE,-118.26079559326172,34.138690948486328
82431963,2024,2024-07-08,1925,2024-06-18,1726,21055,,2,5,6,1925,0,0,0,,0,002,"COLORADO STREET","CENTRAL AVENUE",152.00,E,N,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,09,21804,A,M,G,B,F,A,H,-,A,D,0,Y,,,,Y,Y,A,01,0,0,1,0,1,0,0,0,0,"- ","- ",,,"LOS ANGELES",GLENDALE,-118.25736999511719,34.142539978027344
82431966,2024,2024-07-08,1925,2024-06-24,1313,28769,,1,5,6,1925,0,0,0,,0,001,"GLENOAKS BOULEVARD","EAST CURBLINE OF CENTRAL AVE",13.00,E,N,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,05,21650,,N,D,J,A,A,H,-,A,A,0,,,Y,,Y,,C,03,0,1,0,0,0,0,0,0,1,"- ","- ",34.159439086914062,-118.25766754150391,"LOS ANGELES",GLENDALE,-118.31681823730469,34.190925598144531
82432431,2024,2024-07-08,1925,2024-06-26,1859,29635,,3,5,6,1925,0,0,0,,0,001,"SONORA AVENUE","FLOWER STREET",0.00,,Y,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,12,21453,A,N,D,D,A,A,H,-,A,A,0,,,,,Y,,A,01,0,0,1,0,0,0,0,0,0,"- ","- ",34.162910461425781,-118.29141998291016,"LOS ANGELES",GLENDALE,-118.29146575927734,34.162956237792969
82432432,2024,2024-07-08,1925,2024-06-26,1411,28769,,3,5,6,1925,0,0,0,,0,004,"WILSON AVENUE","JACKSON STREET",0.00,,Y,A,-,N,,,,,,,,,,Y,4,0,1,2,A,-,12,21453,A,N,D,C,A,A,H,-,A,A,0,,,,,Y,,A,01,0,0,1,0,0,0,0,0,0,"- ","- ",34.148151397705078,-118.25010681152344,"LOS ANGELES",GLENDALE,-118.25015258789062,34.148178100585938
